system:index,cluster,histogram,latitude,longitude,nobs,year,.geo
000000000000000001b3,9064,"[[12.0, 523.8705882352941], [13.0, 553.0], [14.0, 409.0], [15.0, 429.0], [16.0, 1523.8588235294117], [17.0, 131.0], [18.0, 174.0]]",-16.01897478103638,27.43651628494263,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.436514349273477,-15.883989735349925],[27.3973140698483,-15.889358508518294],[27.361228249249972,-15.905038293685086],[27.331125257190987,-15.929783186966002],[27.309400314934294,-15.961626406868413],[27.297785148675075,-15.998035947360234],[27.297209404064525,-16.036115279730875],[27.307725073818006,-16.07283339049744],[27.328500436431028,-16.10526601139809],[27.35788458794871,-16.13082885641754],[27.393537959858705,-16.147484158318555],[27.432618723519884,-16.153903805793576],[27.472010195181227,-16.149575801166232],[27.508570764859165,-16.134845328961497],[27.539385870924338,-16.110887066090115],[27.56200135945585,-16.07961100588241],[27.5746192245349,-16.043509506462925],[27.57624003183754,-16.00545802859728],[27.566740916677322,-15.968485697089514],[27.54688344247663,-15.935534118559264],[27.51825129501842,-15.909223668885451],[27.483123290850376,-15.89164571317629],[27.44429208807898,-15.884197047354784],[27.436514349273477,-15.883989735349925]]]}"
000000000000000001b4,9066,"[[12.0, 274.0], [13.0, 1297.0], [14.0, 1183.807843137255], [15.0, 446.0], [16.0, 305.0], [17.0, 670.5882352941176], [18.0, 129.0]]",-16.35277595520019,27.65558614730835,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.655585524928227,-16.217793581109834],[27.61631946052846,-16.223162276021757],[27.580172951388775,-16.238841850794625],[27.550019101503818,-16.263586467092615],[27.528257157482322,-16.295429429756645],[27.516621848771738,-16.331838812992622],[27.51604454524586,-16.369918137206916],[27.52657750999741,-16.406636391543085],[27.54738777089134,-16.439069262987022],[27.576821712405465,-16.464632387310377],[27.61253578846319,-16.481287910016505],[27.651683247812233,-16.487707650780607],[27.69114195918591,-16.483379582759493],[27.727764817211643,-16.468648910298644],[27.758632199279397,-16.444690372907257],[27.781285759912798,-16.41341404969044],[27.793924514100738,-16.377312380892356],[27.79554748177637,-16.339260880097918],[27.786031772215768,-16.302288679185825],[27.76614039902029,-16.269337343966217],[27.737459818728606,-16.243027174409942],[27.702272696274882,-16.225449448304285],[27.663376311723187,-16.218000890034],[27.655585524928227,-16.217793581109834]]]}"
000000000000000001b5,9069,"[[12.0, 586.0], [13.0, 657.0], [14.0, 541.0], [15.0, 228.0], [16.0, 844.7803921568627], [17.0, 666.0], [18.0, 324.87450980392157]]",-16.23722867965698,27.33742122650147,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.337419746562755,-16.10224489551189],[27.298176629856542,-16.107613617542604],[27.26205129037897,-16.12329326522496],[27.231915180519454,-16.148037977508356],[27.21016614274194,-16.179881029316032],[27.198537859059158,-16.21629046704822],[27.1979610981998,-16.254369794089953],[27.208488029289704,-16.29108799867413],[27.229286116725014,-16.323520783294775],[27.258702690967084,-16.349083810827562],[27.294395593329646,-16.365739257015157],[27.333519789416936,-16.3721589654505],[27.372955047800353,-16.367830919398113],[27.409556179633583,-16.353100316334707],[27.440405327399557,-16.32914187407614],[27.46304560761742,-16.29786564200266],[27.475677074540748,-16.26176403190053],[27.477299287551403,-16.22371253905092],[27.467789365350757,-16.18674029288136],[27.44790981600447,-16.153788873344517],[27.419246129748334,-16.127478606716476],[27.384079629135385,-16.10990080104445],[27.345205981834784,-16.102452205503628],[27.337419746562755,-16.10224489551189]]]}"
000000000000000001b6,9070,"[[12.0, 637.5294117647059], [13.0, 1456.9529411764706], [14.0, 1552.1333333333332], [15.0, 356.0], [16.0, 1329.7372549019608], [17.0, 1414.356862745098], [18.0, 565.0]]",-16.38507394790649,27.278444480896,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.278443676029877,-16.25009085003994],[27.239171164098913,-16.255459537366143],[27.20301870704187,-16.271139091744626],[27.17285987292737,-16.295883681193317],[27.15109430287949,-16.327726618921766],[27.139457020604695,-16.364135986913734],[27.138879564819547,-16.402215310336953],[27.149414224952828,-16.438933578589786],[27.170227906167256,-16.47136647432022],[27.19966672713023,-16.496929625718252],[27.23538675197359,-16.513585169828517],[27.27454074712084,-16.52000491963579],[27.314006047592006,-16.51567684546947],[27.350635009614557,-16.500946153596416],[27.381507514707213,-16.476987589594053],[27.404164806648172,-16.44571124088231],[27.41680560841446,-16.4096095556657],[27.41842878832549,-16.37155805264908],[27.408911452944814,-16.33458586439671],[27.389016757850655,-16.301634552762657],[27.36033143103971,-16.275324410359566],[27.325138514601324,-16.257746706510392],[27.286235741651506,-16.25029815866548],[27.278443676029877,-16.25009085003994]]]}"
000000000000000001b7,9072,"[[12.0, 290.0156862745098], [13.0, 1051.0], [14.0, 380.29411764705884], [15.0, 168.0], [16.0, 222.9686274509804], [17.0, 105.65490196078431], [18.0, 174.0]]",-16.26540794372558,27.60157260894776,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.60157243386783,-16.130426414169662],[27.562323737569653,-16.135795129589212],[27.526193250793533,-16.151474759497322],[27.496052827492008,-16.176219448380934],[27.474300651539416,-16.208062478456785],[27.462670659643898,-16.244471902903715],[27.46209376672925,-16.282551229256253],[27.472622164802534,-16.319269445969258],[27.493423212146656,-16.351702251756077],[27.52284400922355,-16.37726530288486],[27.55854206000188,-16.393920767726417],[27.597671912614416,-16.40034048404298],[27.63711287365856,-16.39601243263498],[27.67371928825529,-16.38128181265362],[27.70457286968465,-16.357323347203202],[27.72721637897697,-16.326047092910397],[27.73984961770185,-16.28994546849905],[27.741472014101603,-16.25189397371252],[27.731960684619093,-16.214921738575953],[27.71207826026969,-16.181970339594315],[27.68341046626084,-16.155660096630893],[27.648238951541902,-16.138082310355962],[27.609359775814134,-16.13063372390115],[27.60157243386783,-16.130426414169662]]]}"
000000000000000001b8,9074,"[[12.0, 46.0], [13.0, 682.0], [14.0, 1577.2039215686275], [15.0, 437.0], [16.0, 371.7803921568627], [17.0, 3822.372549019608], [18.0, 2613.3254901960786]]",-15.86003642082214,26.79155445098877,20,2012,"{""type"":""Polygon"",""coordinates"":[[[26.791554432004123,-15.725053996501957],[26.75238493101481,-15.730422806839501],[26.716327505186733,-15.746102691935969],[26.686248309701195,-15.770847716773023],[26.664540682469465,-15.80269105885217],[26.652934943993905,-15.839100674031588],[26.652359932249755,-15.877180010273241],[26.662867512369296,-15.913898052848312],[26.68362654711798,-15.94633055475141],[26.712987400841946,-15.971893267114945],[26.748612366295315,-15.988548464144971],[26.787661918858067,-15.994968067312682],[26.827021924758107,-15.990640092793967],[26.86355334642444,-15.975909715700414],[26.894343991082817,-15.951951583212576],[26.91694166632539,-15.920675647922774],[26.92954975982188,-15.884574228952644],[26.93116955967201,-15.846522761980046],[26.921678212306436,-15.809550368447374],[26.901836601639804,-15.776598674355828],[26.87322711644474,-15.750288091637314],[26.83812677260092,-15.732710026874727],[26.799326066148502,-15.725261309970044],[26.791554432004123,-15.725053996501957]]]}"
000000000000000001b9,9075,"[[12.0, 96.0], [13.0, 627.6078431372549], [14.0, 1637.6235294117646], [15.0, 616.0], [16.0, 709.9372549019608], [17.0, 1333.713725490196], [18.0, 534.0]]",-16.13971700668335,26.89511499404907,20,2012,"{""type"":""Polygon"",""coordinates"":[[[26.895117053970402,-16.004733273675136],[26.855893157928868,-16.010102018566837],[26.819785550065216,-16.025781727711404],[26.789664299531246,-16.050526520909614],[26.767926072689416,-16.082369647864148],[26.756303674083775,-16.118779131535383],[26.75572736867619,-16.156858460959842],[26.76624924660231,-16.19357662360315],[26.787037137665724,-16.226009335032774],[26.81643916457971,-16.251572280972706],[26.852114330797193,-16.268227662656656],[26.8912190401759,-16.274647343839522],[26.93063465290176,-16.270319316306313],[26.967217585730086,-16.255588771743593],[26.99805145982468,-16.23163040968036],[27.020680616365716,-16.20035425443954],[27.033305980021794,-16.164252693817843],[27.034927561805848,-16.12620120766638],[27.025422488033673,-16.089228923345996],[27.005552843072888,-16.056277432730983],[26.976903307620663,-16.02996708427242],[26.941754079832187,-16.0123892115265],[26.902899476957895,-16.00494058456683],[26.895117053970402,-16.004733273675136]]]}"
000000000000000001ba,9076,"[[12.0, 43.0], [13.0, 124.0], [14.0, 742.5019607843137], [15.0, 421.3686274509804], [16.0, 286.0470588235294], [17.0, 1663.827450980392], [18.0, 771.7764705882353]]",-16.00726103782654,26.65924587249756,20,2012,"{""type"":""Polygon"",""coordinates"":[[[26.659243985546276,-15.872280135983578],[26.620045985669194,-15.877648911892384],[26.583962268059842,-15.893328704426873],[26.553861038404992,-15.918073607407292],[26.532137378481444,-15.949916836317705],[26.5205229103873,-15.98632638231623],[26.51994721997656,-16.02440571497234],[26.530462290539656,-16.06112382071125],[26.551236443864166,-16.093556432838316],[26.58061886993729,-16.119119268077117],[26.616270138091075,-16.135774562246038],[26.655348590307135,-16.142194206454295],[26.694737731665214,-16.137866204046848],[26.731296142673205,-16.123135738854625],[26.762109437124163,-16.09917748559635],[26.7847236063633,-16.067901434598742],[26.797340747690352,-16.031799941110688],[26.798961480303703,-15.993748464048108],[26.789462940364157,-15.956776127967247],[26.76960664099048,-15.923824540916739],[26.740976171920043,-15.897514081433668],[26.70585021634064,-15.879936117684123],[26.66702127222072,-15.872487448096319],[26.659243985546276,-15.872280135983578]]]}"
000000000000000001bb,9078,"[[12.0, 89.9843137254902], [13.0, 104.57254901960783], [14.0, 375.24313725490197], [15.0, 220.12549019607843], [16.0, 230.0], [17.0, 715.4], [18.0, 308.24313725490197]]",-16.22961845397949,26.67605905532837,20,2012,"{""type"":""Polygon"",""coordinates"":[[[26.67605925561882,-16.09463766911471],[26.636817643150316,-16.10000639292969],[26.600693691368377,-16.115686045409106],[26.570558744404114,-16.140430764007824],[26.548810552678322,-16.172273821680644],[26.5371827295368,-16.208683262998353],[26.536606004291183,-16.24676259022608],[26.547132539894882,-16.283480791536824],[26.567929829348827,-16.31591357044498],[26.597345265120182,-16.34147659160951],[26.633036779470743,-16.358132032762644],[26.672159450556688,-16.364551739070944],[26.711593171500333,-16.360223694463965],[26.74819287910065,-16.345493095966503],[26.77904083155557,-16.32153465996712],[26.801680241224236,-16.29025843389036],[26.81431123048213,-16.254156827650117],[26.815933394063194,-16.216105335323263],[26.80642385127399,-16.17913308617605],[26.78654507702986,-16.146181661091614],[26.757882498216777,-16.119871388076785],[26.722717349392006,-16.102293577169714],[26.68384519253559,-16.094844979176692],[26.67605925561882,-16.09463766911471]]]}"
000000000000000001bc,9079,"[[12.0, 362.7333333333333], [13.0, 443.0], [14.0, 413.37254901960785], [15.0, 261.8235294117647], [16.0, 429.0], [17.0, 1321.8666666666668], [18.0, 678.0]]",-15.9630774974823,28.66786117553711,20,2012,"{""type"":""Polygon"",""coordinates"":[[[28.667859432374133,-15.828094903644981],[28.628670017062433,-15.833463689891738],[28.59259421913795,-15.84914351021993],[28.56249962659697,-15.873888449790442],[28.540780795923297,-15.905731712682313],[28.529168957176683,-15.94214127945406],[28.528593470989346,-15.980220613186978],[28.53910628512373,-16.016938699959663],[28.559875884373927,-16.049371278989547],[28.589251812493295,-16.074934077332237],[28.624895157932826,-16.09158934233293],[28.663964905252392,-16.09800897421779],[28.70334527069168,-16.093680980184597],[28.739895552173795,-16.07895054144607],[28.770702024148164,-16.054992324451902],[28.793311225032504,-16.02371630819814],[28.805925640830875,-15.987614837085642],[28.807546092277033,-15.949563363052642],[28.798049718688382,-15.912591009720453],[28.778197843712444,-15.879639390528448],[28.74957369536631,-15.853328894041244],[28.714455454612242,-15.835750899960388],[28.675635016366048,-15.828302216164692],[28.667859432374133,-15.828094903644981]]]}"
000000000000000001bd,9080,"[[12.0, 461.05882352941177], [13.0, 612.0], [14.0, 277.0], [15.0, 221.0], [16.0, 427.09019607843135], [17.0, 711.0], [18.0, 217.49803921568628]]",-16.12958498001099,28.81483211517334,20,2012,"{""type"":""Polygon"",""coordinates"":[[[28.81483140309571,-15.994602196081702],[28.77560949641331,-15.999970943347295],[28.73950372380122,-16.01565065887409],[28.709384011251228,-16.04039546047448],[28.68764690339753,-16.07223859523223],[28.676025113957188,-16.10864808367372],[28.675448855738118,-16.146727413345562],[28.68597021068534,-16.183445571633715],[28.706757046410587,-16.215878275463208],[28.736157567621266,-16.2414412129306],[28.771830898057196,-16.258096587916544],[28.810933590449494,-16.264516266269542],[28.8503471697357,-16.260188240659346],[28.886928218870928,-16.245457702171283],[28.917760512077948,-16.22149934843548],[28.940388517296718,-16.19022320117292],[28.95301324928162,-16.15412164568928],[28.954634765779087,-16.11607016023339],[28.94513019387822,-16.079097871951472],[28.92526157407922,-16.046146373955747],[28.896613503281806,-16.01983601699993],[28.861466063262768,-16.002258137289065],[28.82261343150809,-15.994809507066856],[28.81483140309571,-15.994602196081702]]]}"
000000000000000001be,9082,"[[12.0, 799.0117647058823], [13.0, 811.6235294117647], [14.0, 477.0], [15.0, 408.0], [16.0, 882.0], [17.0, 986.5254901960784], [18.0, 269.0]]",-16.17658472061157,28.7704327583313,20,2012,"{""type"":""Polygon"",""coordinates"":[[[28.770432133906542,-16.04160112118502],[28.73120098636023,-16.046969857435922],[28.69508668875358,-16.06264954334953],[28.66495983208801,-16.087394305964285],[28.643217526442445,-16.119237404515527],[28.631592907425727,-16.155646870823215],[28.6310164300869,-16.19372619934716],[28.64154021439364,-16.23044437784294],[28.662331952314307,-16.262877116936625],[28.69173946767396,-16.288440093716225],[28.727421325469024,-16.305095499780602],[28.766533386912094,-16.311515191264075],[28.805956411673826,-16.307187156731178],[28.84254621071625,-16.292456590056972],[28.873385847303023,-16.268498197682305],[28.89601920056612,-16.237222013400995],[28.908646866793358,-16.2011204340771],[28.910268686629987,-16.163068945393857],[28.900761783549424,-16.12609667549329],[28.880888401799705,-16.093145211743714],[28.852233527517104,-16.066834894214715],[28.81707778306981,-16.049257046820802],[28.778215995178588,-16.041808431736563],[28.770432133906542,-16.04160112118502]]]}"
000000000000000001bf,9085,"[[12.0, 872.4980392156863], [13.0, 992.1254901960784], [14.0, 1427.5450980392156], [15.0, 2053.549019607843], [16.0, 3179.494117647059], [17.0, 1266.5098039215686], [18.0, 727.8196078431372]]",-16.43764867782593,28.50938949584961,20,2012,"{""type"":""Polygon"",""coordinates"":[[[28.509387440035724,-16.302663651460065],[28.47010440171994,-16.308032326433068],[28.433942234002295,-16.32371184759963],[28.403775262635442,-16.348456393324646],[28.382003772836065,-16.380299290445766],[28.370363268692035,-16.416708633612952],[28.369785564521738,-16.454787955747744],[28.38032299269006,-16.491506246663576],[28.40114225798521,-16.523939181944236],[28.43058904508721,-16.549502377433125],[28.466318781762592,-16.566157956399884],[28.505483447032447,-16.57257772093391],[28.54495950463635,-16.568249636760154],[28.581598431871743,-16.55351891327446],[28.612479300743107,-16.529560305936354],[28.635142684460813,-16.498283915706427],[28.647786829244207,-16.46218220375256],[28.64941035584126,-16.42413069711732],[28.639890366327222,-16.387158529481283],[28.61999024801766,-16.354207256256057],[28.59129717205994,-16.327897158071547],[28.556094796287336,-16.310319490466668],[28.517181593500094,-16.3028709595993],[28.509387440035724,-16.302663651460065]]]}"
000000000000000001c0,9087,"[[12.0, 15.0], [13.0, 88.0], [14.0, 244.12549019607843], [15.0, 251.0], [16.0, 324.0], [17.0, 522.4392156862746], [18.0, 442.0]]",-17.70312404632568,27.02194776535034,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.02194726523356,-17.568143153124844],[26.982399041603646,-17.573511528680758],[26.9459922547877,-17.589190244848744],[26.915620328255688,-17.61393373076786],[26.893699772726013,-17.64577564358665],[26.881978182192515,-17.682184384971237],[26.881394293734914,-17.72026367581232],[26.892001498783802,-17.7569825160175],[26.912961436361957,-17.789416409962108],[26.94260885076933,-17.814980674213555],[26.97858314457434,-17.83163709811944],[27.0180164791424,-17.838057219641133],[27.057763395261308,-17.833728892879268],[27.094653255304596,-17.818997403084918],[27.1257447585692,-17.79503774528295],[27.148561594087088,-17.763760348678993],[27.16128999275696,-17.727657988671943],[27.162922322250477,-17.689606394386043],[27.15333554935438,-17.652634726528202],[27.133298878112434,-17.619684384323346],[27.104410629676725,-17.59337535794604],[27.06896997093004,-17.575798568842018],[27.029794017098773,-17.568350449477077],[27.02194726523356,-17.568143153124844]]]}"
000000000000000001c1,9090,"[[12.0, 157.15686274509804], [13.0, 2579.2941176470586], [14.0, 1694.2313725490196], [15.0, 1352.4666666666667], [16.0, 2942.419607843138], [17.0, 7620.321568627451], [18.0, 1915.3686274509805]]",-17.32687425613403,27.20204925537109,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.202050356782244,-17.191893124437193],[27.162583363914074,-17.197261589438746],[27.126251504994027,-17.21294054608756],[27.095942351661883,-17.237684348611417],[27.07406744463535,-17.269526555485736],[27.06237067687387,-17.305935476658288],[27.0617886687836,-17.344014776860845],[27.072374491706416,-17.380733452978784],[27.093291339806424,-17.413167060530228],[27.122877309980026,-17.43873100548982],[27.158776712362545,-17.45538717696737],[27.19812777518367,-17.461807191837075],[27.23779174949306,-17.457478937549755],[27.274604766589015,-17.442747676693067],[27.305631762272462,-17.418788332717288],[27.328401595752993,-17.38751123676124],[27.341104179311245,-17.351409070347813],[27.34273379912947,-17.313357502234417],[27.333167467683563,-17.27638568506063],[27.313172611327765,-17.24343506471626],[27.284344138463744,-17.217125718147837],[27.24897646587112,-17.199548666604795],[27.20988099675978,-17.19210042431058],[27.202050356782244,-17.191893124437193]]]}"
000000000000000001c2,9092,"[[12.0, 158.38823529411764], [13.0, 2940.443137254902], [14.0, 1350.4078431372548], [15.0, 1171.7372549019606], [16.0, 1760.1294117647058], [17.0, 4251.078431372549], [18.0, 1621.3411764705882]]",-17.14826498031616,27.3693736076355,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.369373664711745,-17.013283831741415],[27.329944521773104,-17.018652339076006],[27.2936475768121,-17.034331409539686],[27.263367675313454,-17.05907536190513],[27.24151404215327,-17.090917707947057],[27.22982884511065,-17.127326714205356],[27.22924771720081,-17.16540601883467],[27.239823579378637,-17.202124617292004],[27.260720349456264,-17.234558089301313],[27.290277686097536,-17.26012188315096],[27.326142186497147,-17.27677793516383],[27.365454906812943,-17.28319789955946],[27.40508022624503,-17.278869679571407],[27.441857431617052,-17.264138527062023],[27.47285436581227,-17.240179331609163],[27.495602297610805,-17.208902377941126],[27.508292854399908,-17.172800303152435],[27.509921215416853,-17.134748747429466],[27.500364413207777,-17.097776859591807],[27.48038904463377,-17.0648261076129],[27.451588427135714,-17.038516609505876],[27.41625476398897,-17.020939433755743],[27.377196797294857,-17.013491133281306],[27.369373664711745,-17.013283831741415]]]}"
000000000000000001c3,9094,"[[12.0, 125.2156862745098], [13.0, 1794.2], [14.0, 1556.1803921568626], [15.0, 1743.478431372549], [16.0, 1304.2470588235294], [17.0, 3496.043137254902], [18.0, 2707.2156862745096]]",-17.06067008972168,27.5581787109375,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.55818092151675,-16.925689250647522],[27.518770174754735,-16.931057778713765],[27.482490199215057,-16.94673690491559],[27.452224515520275,-16.97148093066212],[27.430381222969473,-17.003323344857378],[27.41870165069438,-17.039732392783385],[27.41812095154154,-17.077811699579687],[27.428691973075647,-17.114530260004276],[27.449578984587987,-17.146963665635514],[27.479122403712672,-17.172527385483722],[27.514969939306646,-17.189183378992695],[27.55426402223324,-17.19560331867035],[27.593870552417545,-17.191275115479197],[27.63063035072295,-17.176544016029318],[27.661612673235773,-17.15258489331091],[27.6843499599775,-17.121308009324427],[27.697034671866547,-17.085205979406933],[27.698662421978447,-17.047154429752705],[27.6891102523214,-17.010182507310127],[27.669144356317865,-16.97723169086712],[27.64035727797009,-16.950922118548014],[27.605040144685322,-16.933344881970424],[27.566000405293078,-16.925896553003547],[27.55818092151675,-16.925689250647522]]]}"
000000000000000001c4,10001,"[[12.0, 657.1254901960784], [13.0, 406.0], [14.0, 363.81176470588235], [15.0, 58.8078431372549], [16.0, 265.90588235294115], [17.0, 1663.1686274509802], [18.0, 2424.38431372549]]",-14.98820152282715,22.49242105484009,20,2012,"{""type"":""Polygon"",""coordinates"":[[[22.49241916974956,-14.853219476734326],[22.4534123241457,-14.85858848994797],[22.4175049657522,-14.874268920474744],[22.387551552079344,-14.89901466335302],[22.3659354676282,-14.930858672262895],[22.354379597436033,-14.96726869505953],[22.353808499734964,-15.005348052396121],[22.364273352732752,-15.042065722760915],[22.384946096880693,-15.074497575177125],[22.414183795106783,-15.100059563526433],[22.44965858002338,-15.116714188196951],[22.488543113740953,-15.12313354954842],[22.52773675341304,-15.118805739353617],[22.564114071365285,-15.104075881351886],[22.59477540530553,-15.080118460473333],[22.617278933955344,-15.04884320697904],[22.629835407105322,-15.012742227118576],[22.631449921595905,-14.974690819632302],[22.6219996701386,-14.937718087597695],[22.602241933687612,-14.904765762786418],[22.57375223880245,-14.878454453904965],[22.538798083633115,-14.860875793914689],[22.50015854278312,-14.853426798188973],[22.49241916974956,-14.853219476734326]]]}"
000000000000000001c5,10002,"[[12.0, 929.5764705882352], [13.0, 838.686274509804], [14.0, 647.0], [15.0, 191.0], [16.0, 775.7607843137255], [17.0, 2784.850980392157], [18.0, 4204.772549019608]]",-15.104363489151,22.70222988128662,20,2012,"{""type"":""Polygon"",""coordinates"":[[[22.702228792516298,-14.969379059176593],[22.663200874700006,-14.974748045456563],[22.627274073959992,-14.990428403572807],[22.597304362695823,-15.015174051126031],[22.57567641492872,-15.047017971511076],[22.564114079657696,-15.083427940196763],[22.563542470718886,-15.121507294736093],[22.574012856599982,-15.158225014516095],[22.59469678005135,-15.190656953155425],[22.623950436600754,-15.216219037619858],[22.659444683730076,-15.232873738271984],[22.69835060366426,-15.239293131724743],[22.737565804266637,-15.234965299715828],[22.7739630931176,-15.220235372803966],[22.804641183392057,-15.196277857457346],[22.827156909702296,-15.165002513451219],[22.83972006833116,-15.128901475294636],[22.841335263612496,-15.090850059908087],[22.831879683528335,-15.053877372808724],[22.81211107701476,-15.020925131727942],[22.78360586043961,-14.994613919249467],[22.74863276516002,-14.977035338280626],[22.7099723449866,-14.96958637957095],[22.702228792516298,-14.969379059176593]]]}"
000000000000000001c6,10003,"[[12.0, 1803.0431372549017], [13.0, 1868.8313725490195], [14.0, 1450.7490196078431], [15.0, 614.0], [16.0, 1807.2941176470588], [17.0, 7051.77254901961], [18.0, 5660.83137254902]]",-15.33917007446289,22.7480055809021,20,2012,"{""type"":""Polygon"",""coordinates"":[[[22.74800592393097,-15.204186402448935],[22.708934849860498,-15.209555334195093],[22.672968231747912,-15.225235545698137],[22.642965145052223,-15.249981000241027],[22.62131290471244,-15.281824741382989],[22.609737333273284,-15.318234600504079],[22.609164681338715,-15.356313949376585],[22.61964640104671,-15.393031769208964],[22.640353219666366,-15.425463882430202],[22.669639555879,-15.4510261615074],[22.70517365602931,-15.467681016006999],[22.744123367752163,-15.474100474458595],[22.78338271780663,-15.469772598280354],[22.819820901057508,-15.455042531839231],[22.850533304761015,-15.431084825214551],[22.873074011269335,-15.399809297942436],[22.88565086380949,-15.36370814175135],[22.887267457163702,-15.325656710371478],[22.8778009684044,-15.288684114258276],[22.858010103729754,-15.255732042713529],[22.82947310107757,-15.229421025428211],[22.79446121726713,-15.211842604458086],[22.755758035989967,-15.204393720696478],[22.74800592393097,-15.204186402448935]]]}"
000000000000000001c7,10005,"[[12.0, 62.0], [13.0, 131.0], [14.0, 48.0], [15.0, 66.0], [16.0, 84.93333333333334], [17.0, 22.0], [18.0, 196.0]]",-14.9426055431366,22.77852001190185,20,2012,"{""type"":""Polygon"",""coordinates"":[[[22.778519552439704,-14.807620709361784],[22.73952092877531,-14.812989733140398],[22.703621156461008,-14.828670192070776],[22.673674101977117,-14.853415972340965],[22.65206264667698,-14.885260015975186],[22.640509299420543,-14.921670059996957],[22.639938401554563,-14.959749418430519],[22.65040109594998,-14.996467069411718],[22.67106947814471,-15.02889888800638],[22.70030094947284,-15.05446083865409],[22.735768140107663,-15.07111543352056],[22.774644328691547,-15.077534782280205],[22.813829555046574,-15.07320698064205],[22.850199080200838,-15.05847714967055],[22.880853875824425,-15.034519765847499],[22.90335264512708,-15.003244547856992],[22.915906509915434,-14.967143590863683],[22.917520759116083,-14.929092186476613],[22.9080725871763,-14.892119436816111],[22.888319092348464,-14.85916707916113],[22.859835453938118,-14.832855732464957],[22.824888688908505,-14.815277041477918],[22.786257294746584,-14.807828031232345],[22.778519552439704,-14.807620709361784]]]}"
000000000000000001c8,10007,"[[12.0, 819.8588235294118], [13.0, 232.0], [14.0, 164.96470588235294], [15.0, 56.0], [16.0, 240.74901960784314], [17.0, 859.5607843137254], [18.0, 1632.9019607843138]]",-15.13241243362427,22.27497882843018,20,2012,"{""type"":""Polygon"",""coordinates"":[[[22.274980025080378,-14.997431263903819],[22.235946990915043,-15.002800243675008],[22.200015469602263,-15.018480584292547],[22.170041801384393,-15.0432262088095],[22.148410973377075,-15.07507010780155],[22.136847068597316,-15.111480063410637],[22.136275335727394,-15.149559417273828],[22.14674706511391,-15.186277148995442],[22.167433702896894,-15.218709108471504],[22.196691233979234,-15.244271216163268],[22.23219020625746,-15.260925935177264],[22.271101318410327,-15.267345336387697],[22.310321753644466,-15.263017499107132],[22.346723891133117,-15.248287555542303],[22.377406049669954,-15.22433001736637],[22.399924737541028,-15.193054651487078],[22.412489519504238,-15.1569535992427],[22.414104880268766,-15.118902181947101],[22.40464800660824,-15.08192950570695],[22.384876761027503,-15.048977284860587],[22.35636777590258,-15.022666095678888],[22.321390082005998,-15.00508753380634],[22.282724592322552,-14.997638584041946],[22.274980025080378,-14.997431263903819]]]}"
000000000000000001c9,10009,"[[12.0, 1102.7490196078431], [13.0, 312.0], [14.0, 347.2196078431373], [15.0, 67.0], [16.0, 337.0], [17.0, 1314.4352941176471], [18.0, 2467.0]]",-15.10730624198914,22.36915063858032,20,2012,"{""type"":""Polygon"",""coordinates"":[[[22.3691517802281,-14.972322065871861],[22.330123326148758,-14.977691051469064],[22.29419603062765,-14.993371407749704],[22.264225904618787,-15.018117052886437],[22.242597654959983,-15.049960971027371],[22.231035155179125,-15.086370938341336],[22.230463533247054,-15.12445029280974],[22.240934059943683,-15.161168013842412],[22.26161826789418,-15.193599954667501],[22.290872330550297,-15.219162041568465],[22.326367072944855,-15.23581674414674],[22.365273537100997,-15.24223613841327],[22.404489286370925,-15.23790830585136],[22.44088708343081,-15.223178377192616],[22.471565600117973,-15.199220859451216],[22.494081636840853,-15.167945513150611],[22.506644965615532,-15.131844473516228],[22.508260178238366,-15.093793057929412],[22.498804462565825,-15.056820371969176],[22.47903557943858,-15.023868133010964],[22.450529967865773,-14.997556922976315],[22.415556390587483,-14.979978344010657],[22.376895439060288,-14.972529386239344],[22.3691517802281,-14.972322065871861]]]}"
